nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.582284289678103306e+00,-5.002556023877188451e+00,-3.535311952365918220e+00,-2.209079700479246622e+00,1.344234624029786718e-01,-1.364050450864068953e+00,4.090460981469473678e-01,1.400462861446211349e+00,2.907679069727927779e+00,3.032209361840080053e+00,4.101264420681979495e+00,3.991860976073043688e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.900761317742567513e+00,-7.398618878072276139e+00,-6.890786060481455699e+00,-5.073447028907926537e+00,-4.938055537186938793e+00,-4.259321302425190581e+00,-3.577413726588626552e+00,-2.058253281324498918e+00,-1.691185584042660617e+00,-1.176978953026316832e+00,2.749807102079437904e+00,1.686446151609918287e+00,1.796594405120986115e+00,2.965087967131970093e+00,3.816094298663823103e+00,4.932687931894057520e+00,5.244437563914924993e+00,5.878157783371308120e+00,7.207188438366813443e+00,8.891233287130226870e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.159239514214861444e+01,-9.922891422957636820e+00,-1.023881802639757765e+01,-7.991380406627984101e+00,-7.341058418628973570e+00,-6.174649676733734438e+00,-5.167537532525671828e+00,-5.013276955685119773e+00,-3.965824681059963108e+00,-3.537672107764861185e+00,-2.588812040307395090e+00,-1.332186118223088522e+00,2.921072463083742576e-01,1.732854296280579853e-01,2.036191588020430210e+00,3.371709647778136976e+00,3.085194368337148330e+00,4.743527535006440310e+00,5.807867801866509971e+00,6.330291956683447907e+00,6.583364605995988939e+00,6.655878936193442286e+00,7.474475458125874994e+00,8.385323007881329005e+00,1.059126616179363189e+01,1.172461798897331775e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.151823768211373356e+01,-1.270283260294036332e+01,-1.246281437510908496e+01,-1.130892395328460864e+01,-9.715233029498978823e+00,-9.702282537322432177e+00,-7.844348537185351411e+00,-6.085509585309313962e+00,-6.490033765216399964e+00,-6.078854086977056426e+00,-5.316299246935320966e+00,-2.859470332339351106e+00,-3.010709206785160408e+00,-2.143849957659655914e+00,-4.846912325076929151e-01,6.817590740331256338e-01,1.785247926932259865e+00,2.821805396523552556e+00,3.399810471276716761e+00,4.184991917260998839e+00,5.370613025509502592e+00,6.544675318951759024e+00,8.233529375430816089e+00,8.115341625387028301e+00,8.559374594561212746e+00,1.133733405666704463e+01,8.725718568468488812e+00,1.049202102521591939e+01,1.008116278578808789e+01,1.276709013896519629e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.324586667539581875e+01,-1.228297641266461682e+01,-1.222003679183989888e+01,-1.244314525925911141e+01,-1.095786101801318324e+01,-1.041182617407451261e+01,-9.405793238740702833e+00,-8.407030491103215653e+00,-8.581441408991562270e+00,-7.706322871593440205e+00,-6.561855028635890541e+00,-5.741398117552825475e+00,-5.346317547064121101e+00,-4.821963382816823795e+00,-2.506575052279211846e+00,-1.706242140914904226e+00,-3.128181271203344105e-01,1.007733414631985625e+00,1.441636938723473982e+00,3.202959315184209288e+00,3.418420620653568776e+00,4.146626003175659214e+00,5.139251086846978289e+00,6.570996546160476903e+00,7.997756372902479427e+00,7.609363601844171932e+00,9.067052239549713732e+00,1.060281258676465832e+01,1.244907162002998646e+01,1.258326150720610137e+01,1.293634829040445489e+01,1.361396353574324181e+01,1.441595068231298882e+01,1.654972192227811334e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.774865513894326341e+01,-1.368090684207428964e+01,-1.369999222654396931e+01,-1.511245225280782556e+01,-1.300551896070813385e+01,-1.395568476482419662e+01,-1.171968824487717775e+01,-1.242822186806684748e+01,-9.524471818143464219e+00,-7.485471671829571960e+00,-7.746613700612711817e+00,-7.115834599587849141e+00,-6.807556796828873047e+00,-4.924318825258260368e+00,-4.793243429371580433e+00,-4.044986339033175504e+00,-2.371134289308572285e+00,-1.535998393506099680e+00,-2.528367608239662223e-01,1.302247045235861211e+00,1.807730842919721637e+00,2.320670835203678450e+00,4.013891079066223000e+00,4.047100715772812940e+00,5.391429318139208782e+00,6.224207419071750458e+00,6.741677447686340585e+00,7.778550085202725839e+00,9.911664383055708072e+00,1.064255832926432888e+01,1.436887993092024196e+01,1.163313754685470514e+01,1.327002526174026720e+01,1.494354162216661486e+01,1.310366115125922448e+01,1.469752941041431171e+01,1.697932249066261434e+01,1.670945937080612609e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.628663925580539384e+01,-1.581755847561412942e+01,-1.482107149225614506e+01,-1.464902024618702470e+01,-1.477501270319584492e+01,-1.465220149198314914e+01,-1.260238126508698286e+01,-1.231894120582664520e+01,-1.157929779238097368e+01,-1.168558518015760050e+01,-9.033718239904656500e+00,-7.206234815502729596e+00,-7.967088490412070456e+00,-7.056586180974765199e+00,-5.896233529334989676e+00,-5.150906555577951629e+00,-4.191512680557471171e+00,-3.155615049821487883e+00,-1.544179584009166550e+00,-1.616258846052201603e+00,-6.630386624051537447e-02,1.228373778903470326e+00,3.034373091824905444e+00,4.240814095180688525e+00,5.204714464296301912e+00,5.301718019917362135e+00,6.053985602570814528e+00,8.245892921316581692e+00,1.011787750934655961e+01,8.415972039381824032e+00,1.051859892741482483e+01,1.194659782346567312e+01,1.165412667420543613e+01,1.472453851714039352e+01,1.303438262397452974e+01,1.479543460520164899e+01,1.481043270815194290e+01,1.625878415226769746e+01,1.592333396772517773e+01,1.744097874489962052e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.872067210223685407e+01,-1.857784907229060423e+01,-1.693441138453368566e+01,-1.742773859380217516e+01,-1.874661913073817843e+01,-1.449667303237074911e+01,-1.570698983821525729e+01,-1.367257783684981653e+01,-1.457495313411979687e+01,-1.139010846696925228e+01,-1.036235609302271321e+01,-1.098615489783856347e+01,-9.656716508514596953e+00,-9.416833803940489744e+00,-7.652568289777595290e+00,-7.140178237809477579e+00,-5.637470705766352452e+00,-3.976330245182760237e+00,-3.513005700702732881e+00,-2.121460959153700809e+00,-1.397827690862497585e+00,-8.376149368245919269e-02,5.783354767705980448e-01,2.124925047861532246e+00,2.885494180329933656e+00,3.613565140294769051e+00,5.703290193235955208e+00,6.387447738295574773e+00,6.383051585823991125e+00,7.676128122762578165e+00,8.933148619039950944e+00,9.715386685451196769e+00,1.073567467820608456e+01,1.237780150955011038e+01,1.247344089832402680e+01,1.360255505158250244e+01,1.474164250572971113e+01,1.515513246658682789e+01,1.492418036518453128e+01,1.800794203727775056e+01,2.028364489954968164e+01,1.730080646330493721e+01,1.859081810354756570e+01,1.894073256423852669e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.586878677883315625e+01,-1.589233279008547939e+01,-1.723065948074997422e+01,-1.508248572074658433e+01,-1.577463139799192327e+01,-1.592767597170888827e+01,-1.598928849989118106e+01,-1.405307813103996750e+01,-1.523896424608169653e+01,-1.276602842868354770e+01,-1.116288167415515886e+01,-1.088770226072506198e+01,-1.173268913592808538e+01,-9.173194309762704890e+00,-8.426814108768363454e+00,-8.379976281833631191e+00,-6.605429702265556813e+00,-6.615970573961483581e+00,-5.340561560177272682e+00,-3.330373387691351716e+00,-2.938896146614895954e+00,-1.750520450051424426e+00,-1.034592540702841346e+00,9.866426384441295827e-01,1.593220320207861196e+00,2.571786381050892523e+00,3.939542485975278563e+00,5.623286939012456465e+00,6.408278900048087756e+00,6.580499439017987839e+00,7.783373505693551131e+00,8.415320896929285865e+00,9.502842821820802754e+00,1.193216833417844569e+01,1.186558529786417537e+01,1.225127064874394556e+01,1.261057462874989099e+01,1.413624868671682933e+01,1.470173948610266734e+01,1.553692294430895871e+01,1.651242091760148156e+01,1.598430926370896366e+01,1.561424924129460656e+01,1.633090670023457491e+01,1.910004758115204737e+01,2.267491708319558441e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.023697434445310606e+01,-1.777717877832082749e+01,-1.901242800070067318e+01,-1.638008457088352898e+01,-1.873163650446539918e+01,-2.030496539860109095e+01,-1.756917491769440431e+01,-1.592858215208206119e+01,-1.465077234634181735e+01,-1.490173960636859363e+01,-1.394310979718052756e+01,-1.341222541403554835e+01,-1.181419882689502820e+01,-9.478249527108665973e+00,-1.049116317250923736e+01,-8.708045742030376957e+00,-8.630240315836267939e+00,-6.567953081576729524e+00,-5.907242485905731755e+00,-4.829517732257343710e+00,-3.760670240820138677e+00,-2.590107693526599419e+00,-1.271842710345711280e+00,-5.424844216418871490e-01,1.116869421244965688e+00,1.860922784357094129e+00,2.328882557430673295e+00,5.296432455157348507e+00,5.722095713397302497e+00,5.386398076838689875e+00,6.709372836205548474e+00,7.228783288918811500e+00,8.298666699251691981e+00,1.039894021733788776e+01,1.122668880399867852e+01,1.114160482680727249e+01,1.151959336886002916e+01,1.397166504494407668e+01,1.503176702292758371e+01,1.666502796150824395e+01,1.600112662774638039e+01,1.539911637604704531e+01,1.891490814412185983e+01,1.533869668208549086e+01,2.007152977796298288e+01,1.740834289181833583e+01,1.805286803179672361e+01,1.848377816795414574e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
