nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.836258632180998873e+01,-2.725486135947060617e+01,-3.006495421619273500e+01,-2.495176484249202886e+01,-2.761024405812811011e+01,-2.590527179925592094e+01,-2.438712906807083769e+01,-2.683136181871300963e+01,-2.478758047452179980e+01,-2.582118093439015993e+01,-2.605536842209287940e+01,-2.666645488752411453e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.494368799063709119e+01,-2.551496124662429565e+01,-2.675278267718631398e+01,-2.615239555932175719e+01,-2.992300564023204856e+01,-2.750903005362863141e+01,-2.486495553898454958e+01,-2.755342233840289268e+01,-2.627532930124024801e+01,-2.690614573046870817e+01,-2.775680496295606048e+01,-2.821072220911761974e+01,-2.539117212492483233e+01,-2.818159265133303748e+01,-2.936081870220460388e+01,-2.993555797961290565e+01,-2.588884741377122722e+01,-2.436415263292255062e+01,-2.968731069855383709e+01,-2.316350908050107904e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.634484624389123653e+01,-2.632761172025559304e+01,-2.521710455638790549e+01,-2.754430764347043947e+01,-2.569750664881838986e+01,-2.831126927397451354e+01,-2.530322791087864687e+01,-2.757204482887355823e+01,-2.875586650180671100e+01,-2.800824876646818495e+01,-2.590940026036541610e+01,-2.883186907081123707e+01,-2.762329844506040999e+01,-2.902245795487595359e+01,-2.850573752803153127e+01,-2.896217797812064632e+01,-2.805905474465390981e+01,-2.956530874856145275e+01,-2.661960491380316896e+01,-2.881353694503043528e+01,-2.706349227717440797e+01,-2.653313450533595486e+01,-2.707674050013183020e+01,-2.706938690810071080e+01,-2.543157600790643968e+01,-2.428927174978916526e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.292169392169700970e+01,-2.402729295662692266e+01,-2.674194867002155362e+01,-2.533183550310643639e+01,-2.901484791621470549e+01,-2.671565253435802134e+01,-2.801189096140115709e+01,-2.895332841772521348e+01,-2.792075216439400265e+01,-2.881316182769363365e+01,-2.749592873062302445e+01,-2.780608276058325501e+01,-2.661054529013210157e+01,-2.898014222249045702e+01,-3.049257731361423396e+01,-2.935911998725045891e+01,-2.984505888058315648e+01,-2.630544791420712514e+01,-2.673700739493156320e+01,-3.047820860310884683e+01,-2.710620622227756726e+01,-2.728959586324411291e+01,-2.613421411407412975e+01,-2.576510483953518005e+01,-2.788131217407575946e+01,-2.887701740178232512e+01,-2.563713585461745126e+01,-2.566050059899960090e+01,-2.559268761749275001e+01,-2.403306767332715665e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.476645777464094778e+01,-2.559769540663489806e+01,-2.527589736907304285e+01,-2.545938846376405706e+01,-2.769593286131805954e+01,-2.830402373957039330e+01,-2.886199766406041078e+01,-2.769952738756951049e+01,-2.801189827609254124e+01,-2.755101428392998741e+01,-2.904873067879875848e+01,-2.428364649269496667e+01,-2.768941169489357179e+01,-2.898544425845127392e+01,-2.709055974294487967e+01,-3.011117650516838751e+01,-3.006513102039835417e+01,-2.845391237453272382e+01,-2.952980904563701259e+01,-2.924283127884712030e+01,-2.775078018263072366e+01,-2.922996779003457490e+01,-2.780757536162363053e+01,-2.941774329446697678e+01,-2.869906149884274171e+01,-2.896383192576055521e+01,-2.418254054579583823e+01,-2.663985192223292486e+01,-2.657211578666164087e+01,-2.790489644604122077e+01,-2.427253627230466293e+01,-2.604209315000541736e+01,-2.560239467833705973e+01,-2.339800338102424959e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.364513219047092107e+01,-2.365839686020121491e+01,-2.511897933174366671e+01,-2.553918300332280111e+01,-2.474932330579356332e+01,-2.707813752423220777e+01,-2.562076620640655733e+01,-2.841019149319138748e+01,-2.740312890255962586e+01,-2.789050956843979989e+01,-2.595931098737283094e+01,-2.750110258614967407e+01,-2.929326447982520776e+01,-2.826919144802990047e+01,-2.639470462355267344e+01,-2.982072523617542004e+01,-2.767350798618727126e+01,-2.866715715183594781e+01,-2.617840035291742140e+01,-2.604246647877912579e+01,-2.759721356090769362e+01,-2.965793799030379319e+01,-2.708261859785117309e+01,-2.967247124772946520e+01,-2.867730718590028971e+01,-2.739129194894521646e+01,-2.839841940359812966e+01,-2.774591290302424795e+01,-2.697646461574830568e+01,-2.722015170152015884e+01,-2.775971989758597047e+01,-2.621454478831158852e+01,-2.440922366033701607e+01,-2.478959974098304286e+01,-2.528962476223631484e+01,-2.427887102803021335e+01,-2.563729547133390341e+01,-2.060919628763699052e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.160223687360554479e+01,-2.423779628855741208e+01,-2.274729184787557656e+01,-2.506493972332906139e+01,-2.534938464664401181e+01,-2.402250711800275340e+01,-2.587489286443874903e+01,-2.548814122188540310e+01,-2.653083870166511105e+01,-2.813396226724476890e+01,-2.872779912531159496e+01,-2.683086280454890016e+01,-2.883915317982125615e+01,-2.721964514853948813e+01,-2.656498575635147219e+01,-2.891418004150810717e+01,-2.712759106013218613e+01,-2.915929531923314499e+01,-2.706729730528274658e+01,-2.488914884392967153e+01,-2.770995350180686145e+01,-2.894273379830702098e+01,-2.641122013388823575e+01,-2.764172708533516598e+01,-2.806980703335350924e+01,-2.881723001694210140e+01,-3.038253696876479992e+01,-2.565610301628922940e+01,-2.628155985434479192e+01,-2.825014302219293327e+01,-2.722392785088474554e+01,-2.643144080539590135e+01,-2.587802654904832877e+01,-2.789506218376956070e+01,-2.582460716372753851e+01,-2.468430055919891331e+01,-2.446920249994330021e+01,-2.400524901189662330e+01,-2.331566563811661297e+01,-2.280231733386253268e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.025467273494364662e+01,-2.099029916865670486e+01,-2.422845776396330919e+01,-2.313827009096062426e+01,-2.381504128689873312e+01,-2.364614180988973757e+01,-2.651868367534212823e+01,-2.589344296264930279e+01,-2.518554539934432412e+01,-2.683574105890603789e+01,-2.384951600576092545e+01,-2.600196082620945148e+01,-2.786061422575883739e+01,-2.407068040704504597e+01,-2.922730456644862329e+01,-2.709424293165533726e+01,-2.753319053898003688e+01,-2.569614476824430582e+01,-2.797881227429755313e+01,-2.428331371968281616e+01,-2.799160561053516361e+01,-2.679692010079458697e+01,-2.894445929555082841e+01,-2.678181557887435815e+01,-2.668471554218145769e+01,-2.721330331166532090e+01,-2.610233551990002709e+01,-2.877034001554770981e+01,-2.809646951583821561e+01,-2.739185412407901055e+01,-2.639504930194479826e+01,-2.768263045823793433e+01,-2.822616859858025862e+01,-2.646501941225022492e+01,-2.551448984046749402e+01,-2.503247920675771354e+01,-2.529345757705323194e+01,-2.513031393231715427e+01,-2.372257237184933132e+01,-2.456495085006921641e+01,-2.423309659160252139e+01,-2.465637969782639516e+01,-2.225649926701595405e+01,-2.070033583450303283e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.892459939497580734e+01,-2.178013157165779035e+01,-2.190070331954244054e+01,-2.283620250737649116e+01,-2.464348134520130884e+01,-2.560430677675622846e+01,-2.481221812215522249e+01,-2.432942971342812299e+01,-2.507050463080934222e+01,-2.692433614419261545e+01,-2.529947247297925017e+01,-2.669709178087435220e+01,-2.599299908936901105e+01,-2.775603076627772481e+01,-2.610650390522764042e+01,-2.676176114608763612e+01,-2.754950484931026722e+01,-2.635508788768010646e+01,-2.809577694586920060e+01,-2.517804706463301656e+01,-2.840046696385700642e+01,-2.609832617680800837e+01,-2.492329221243351967e+01,-2.505907559923819505e+01,-2.757878200184930861e+01,-2.739062179398410279e+01,-2.370837699989258596e+01,-2.881953351872973457e+01,-2.572744243115517548e+01,-2.839795959937354297e+01,-2.716482344616270339e+01,-2.528255548770151862e+01,-2.817054146161289907e+01,-2.753021806378525582e+01,-2.635754907809370451e+01,-2.524557781646333865e+01,-2.387296717046253747e+01,-2.699863438236440061e+01,-2.679358980986263816e+01,-2.458393003591794823e+01,-2.363025743849299332e+01,-2.347440986823017539e+01,-2.292046228051016854e+01,-2.298274139099671842e+01,-2.135354765534347976e+01,-1.957439738779033789e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.058194893218946575e+01,-2.234133793748931751e+01,-2.175371184049990703e+01,-2.157478218824096672e+01,-2.297065909547065132e+01,-2.331572689142392818e+01,-2.294562974232022157e+01,-2.502317927916568507e+01,-2.374404967773240571e+01,-2.557576366932143230e+01,-2.471994116108689710e+01,-2.557280241184046332e+01,-2.473146401315592513e+01,-2.567446624045548731e+01,-2.431776226257487394e+01,-2.467152509480977329e+01,-2.441392769053068434e+01,-2.511506395452233420e+01,-2.411718930937837513e+01,-2.431593582889729532e+01,-2.554429235654162511e+01,-2.475610351015506083e+01,-2.415879419797337135e+01,-2.464674269741010448e+01,-2.427486746276719387e+01,-2.657656451019589028e+01,-2.432114513724416582e+01,-2.515177527859121653e+01,-2.709549138796008805e+01,-2.475674917605275382e+01,-2.585732751436244214e+01,-2.435418799607049678e+01,-2.497190026637147042e+01,-2.595721415030285684e+01,-2.338506527069376517e+01,-2.471981436089783202e+01,-2.502284998603303379e+01,-2.497201321212168068e+01,-2.440395760978319473e+01,-2.447105151667392420e+01,-2.456815465821846445e+01,-2.333009610602658412e+01,-2.358072824019562574e+01,-2.370128544260905912e+01,-1.992288924912337578e+01,-2.111472625708321971e+01,-2.039865731322717224e+01,-2.101092686349404914e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
